tag,class_lin_acc,class_mlp_acc,colour_rg_lin_nmse,colour_rg_lin_r,colour_rg_mlp_r,concentration_lin_nmse,concentration_lin_r,concentration_mlp_r,decode_psnr,decode_ssim,decode_ssim_floor,decode_ssim_gain,ellipticity_lin_nmse,ellipticity_lin_r,ellipticity_mlp_r,flux_lin_nmse,flux_lin_r,flux_mlp_r,size_rms_lin_nmse,size_rms_lin_r,size_rms_mlp_r
pc_sigreg_T16_coupled_alm_s0,0.329,0.3805,0.35989347238139646,0.6813642779571014,0.6976518433759691,0.1291653631328019,0.937221649646568,0.9514266800269842,25.88481706004146,0.7862128489788657,0.7033289601142969,0.08288388886456877,0.603917412407088,0.6327905314678008,0.7005207595001222,0.221647638154011,0.8861290153126059,0.9174450650108518,0.12102881707444473,0.9395181639308916,0.9539830000593132
pc_sigreg_T16_coupled_alm_s1,0.3665,0.379,0.37237413142378256,0.664032470693701,0.7001672753148547,0.10869614544657902,0.9474697771707196,0.9568554793668459,26.17947174988465,0.796910476870411,0.7033289601142969,0.09358151675611415,0.5879727111023714,0.6451064889544984,0.6871552093612875,0.2103176719800888,0.8924886560014441,0.9209276434561092,0.09126557880117579,0.9548178326394872,0.9648330885610328
pc_sigreg_T16_coupled_alm_s2,0.369,0.3765,0.3254535855208107,0.7200589716491689,0.739613741235553,0.12564093937931306,0.9390005260005415,0.9572176333333567,26.30722838838016,0.8014008916763495,0.7033289601142969,0.09807193156205263,0.5808880019130306,0.6511062272779072,0.6794348514467344,0.2278341703438165,0.8825368749585186,0.9213900361011634,0.11717241366176176,0.9416197928088359,0.9578798076159085
